"","Date","Species","site","transect","average_value","Week","month","year","YearMonth","YearMonthSite","WeekYearSite","cape"
"601",2024-06-24,"Alaria marginata","TK",4,5.28571428571429,"25","06","24",Jun 2024,"Jun 2024_TK","25_24_TK","Perpetua"
"602",2024-06-24,"Alaria marginata","TK",5,0.714285714285714,"25","06","24",Jun 2024,"Jun 2024_TK","25_24_TK","Perpetua"
"603",2024-06-25,"Hedophyllum sessile","CB",1,1.125,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"604",2024-06-25,"Hedophyllum sessile","CB",3,5.08333333333333,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"605",2024-06-25,"Hedophyllum sessile","CB",4,4.22222222222222,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"606",2024-06-25,"Hedophyllum sessile","CB",5,5.41666666666667,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"607",2024-06-26,"Hedophyllum sessile","CB",2,4.875,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"608",2024-06-26,"Lessoniopsis littoralis","CB",3,1.54545454545455,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"609",2024-06-26,"Lessoniopsis littoralis","CB",4,1.5,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"610",2024-06-26,"Lessoniopsis littoralis","CB",5,1.14285714285714,"26","06","24",Jun 2024,"Jun 2024_CB","26_24_CB","Blanco"
"611",2024-07-03,"Egregia menziesii","FC",1,0.4,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"612",2024-07-03,"Egregia menziesii","FC",2,1.42857142857143,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"613",2024-07-03,"Egregia menziesii","FC",3,1.6,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"614",2024-07-03,"Egregia menziesii","FC",4,0.6,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"615",2024-07-03,"Egregia menziesii","FC",5,0.6,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"616",2024-07-03,"Hedophyllum sessile","FC",1,12,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"617",2024-07-03,"Hedophyllum sessile","FC",2,11.4,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"618",2024-07-03,"Hedophyllum sessile","FC",3,7.77777777777778,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"619",2024-07-03,"Hedophyllum sessile","FC",4,9.375,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"620",2024-07-03,"Hedophyllum sessile","FC",5,4.28571428571429,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"621",2024-07-03,"Lessoniopsis littoralis","FC",1,2.25,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"622",2024-07-03,"Lessoniopsis littoralis","FC",2,0.2,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"623",2024-07-03,"Lessoniopsis littoralis","FC",3,2.8,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"624",2024-07-03,"Lessoniopsis littoralis","FC",4,1.57142857142857,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"625",2024-07-03,"Lessoniopsis littoralis","FC",5,2.14285714285714,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"626",2024-07-03,"Postelsia palmaeformis","FC",1,4,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"627",2024-07-03,"Postelsia palmaeformis","FC",2,9,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"628",2024-07-03,"Postelsia palmaeformis","FC",3,7.66666666666667,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"629",2024-07-03,"Postelsia palmaeformis","FC",4,3,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"630",2024-07-03,"Postelsia palmaeformis","FC",5,9.5,"27","07","24",Jul 2024,"Jul 2024_FC","27_24_FC","Foulweather"
"631",2024-07-04,"Alaria marginata","BB",2,3,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"632",2024-07-04,"Alaria marginata","BB",3,10.5,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"633",2024-07-04,"Alaria marginata","BB",4,5.5,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"634",2024-07-04,"Alaria marginata","BB",5,4.8,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"635",2024-07-04,"Egregia menziesii","BB",1,0.4,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"636",2024-07-04,"Egregia menziesii","BB",2,0.4,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"637",2024-07-04,"Egregia menziesii","BB",3,0,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"638",2024-07-04,"Egregia menziesii","BB",5,0,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"639",2024-07-04,"Hedophyllum sessile","BB",1,12.6666666666667,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"640",2024-07-04,"Hedophyllum sessile","BB",2,10,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"641",2024-07-04,"Hedophyllum sessile","BB",3,7.4,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"642",2024-07-04,"Hedophyllum sessile","BB",4,13.5454545454545,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"643",2024-07-04,"Hedophyllum sessile","BB",5,12.8,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"644",2024-07-04,"Lessoniopsis littoralis","BB",1,3.66666666666667,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"645",2024-07-04,"Lessoniopsis littoralis","BB",2,2.75,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"646",2024-07-04,"Lessoniopsis littoralis","BB",3,2.16666666666667,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"647",2024-07-04,"Lessoniopsis littoralis","BB",4,0,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"648",2024-07-04,"Lessoniopsis littoralis","BB",5,1.5,"27","07","24",Jul 2024,"Jul 2024_BB","27_24_BB","Foulweather"
"649",2024-07-05,"Egregia menziesii","YB",1,2.5,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"650",2024-07-05,"Egregia menziesii","YB",2,1.16666666666667,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"651",2024-07-05,"Egregia menziesii","YB",3,1.2,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"652",2024-07-05,"Hedophyllum sessile","YB",1,23.2222222222222,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"653",2024-07-05,"Hedophyllum sessile","YB",2,26,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"654",2024-07-05,"Hedophyllum sessile","YB",3,10.7142857142857,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"655",2024-07-05,"Hedophyllum sessile","YB",4,39.625,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"656",2024-07-05,"Hedophyllum sessile","YB",5,23.1818181818182,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"657",2024-07-05,"Laminaria sinclairii","YB",1,74,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"658",2024-07-05,"Laminaria sinclairii","YB",2,82,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"659",2024-07-05,"Laminaria sinclairii","YB",3,67,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"660",2024-07-05,"Laminaria sinclairii","YB",4,60,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"661",2024-07-05,"Laminaria sinclairii","YB",5,52,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"662",2024-07-05,"Postelsia palmaeformis","YB",1,8.5,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"663",2024-07-05,"Postelsia palmaeformis","YB",2,23.5,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"664",2024-07-05,"Postelsia palmaeformis","YB",3,12,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"665",2024-07-05,"Postelsia palmaeformis","YB",4,10.5,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"666",2024-07-05,"Postelsia palmaeformis","YB",5,7,"27","07","24",Jul 2024,"Jul 2024_YB","27_24_YB","Perpetua"
"667",2024-07-06,"Egregia menziesii","SH",1,0.5,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"668",2024-07-06,"Egregia menziesii","SH",2,0.2,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"669",2024-07-06,"Egregia menziesii","SH",3,0.8,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"670",2024-07-06,"Egregia menziesii","SH",4,0.2,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"671",2024-07-06,"Egregia menziesii","SH",5,1.8,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"672",2024-07-06,"Hedophyllum sessile","SH",1,12.8,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"673",2024-07-06,"Hedophyllum sessile","SH",2,10.375,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"674",2024-07-06,"Hedophyllum sessile","SH",3,33.875,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"675",2024-07-06,"Hedophyllum sessile","SH",4,63.1666666666667,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"676",2024-07-06,"Hedophyllum sessile","SH",5,6,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"677",2024-07-06,"Laminaria sinclairii","SH",1,161,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"678",2024-07-06,"Laminaria sinclairii","SH",2,95,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"679",2024-07-06,"Laminaria sinclairii","SH",3,137,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"680",2024-07-06,"Laminaria sinclairii","SH",4,145,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"681",2024-07-06,"Laminaria sinclairii","SH",5,156,"27","07","24",Jul 2024,"Jul 2024_SH","27_24_SH","Perpetua"
"682",2024-07-07,"Alaria marginata","CB",1,3,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"683",2024-07-07,"Alaria marginata","CB",2,0.8,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"684",2024-07-07,"Alaria marginata","CB",3,1.83333333333333,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"685",2024-07-07,"Alaria marginata","CB",4,4,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"686",2024-07-07,"Alaria marginata","CB",5,1.8,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"687",2024-07-07,"Hedophyllum sessile","CB",1,3,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"688",2024-07-07,"Hedophyllum sessile","CB",2,5.85714285714286,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"689",2024-07-07,"Hedophyllum sessile","CB",3,15.0909090909091,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"690",2024-07-07,"Hedophyllum sessile","CB",4,4,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"691",2024-07-07,"Hedophyllum sessile","CB",5,16.3333333333333,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"692",2024-07-07,"Lessoniopsis littoralis","CB",1,0.2,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"693",2024-07-07,"Lessoniopsis littoralis","CB",2,0.6,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"694",2024-07-07,"Lessoniopsis littoralis","CB",3,1,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"695",2024-07-07,"Lessoniopsis littoralis","CB",4,0.2,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"696",2024-07-07,"Lessoniopsis littoralis","CB",5,1.66666666666667,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"697",2024-07-07,"Postelsia palmaeformis","CB",1,6.5,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"698",2024-07-07,"Postelsia palmaeformis","CB",2,25,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"699",2024-07-07,"Postelsia palmaeformis","CB",3,9,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"700",2024-07-07,"Postelsia palmaeformis","CB",4,15,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"701",2024-07-07,"Postelsia palmaeformis","CB",5,7,"27","07","24",Jul 2024,"Jul 2024_CB","27_24_CB","Blanco"
"702",2024-07-20,"Egregia menziesii","FC",1,0.166666666666667,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"703",2024-07-20,"Egregia menziesii","FC",2,0.166666666666667,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"704",2024-07-20,"Egregia menziesii","FC",3,1,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"705",2024-07-20,"Egregia menziesii","FC",4,0.166666666666667,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"706",2024-07-20,"Egregia menziesii","FC",5,0,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"707",2024-07-20,"Hedophyllum sessile","FC",1,10.0714285714286,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"708",2024-07-20,"Hedophyllum sessile","FC",2,8.57142857142857,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"709",2024-07-20,"Hedophyllum sessile","FC",3,6.18181818181818,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"710",2024-07-20,"Hedophyllum sessile","FC",4,12,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"711",2024-07-20,"Hedophyllum sessile","FC",5,7.33333333333333,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"712",2024-07-20,"Lessoniopsis littoralis","FC",1,0.375,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"713",2024-07-20,"Lessoniopsis littoralis","FC",2,0.2,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"714",2024-07-20,"Lessoniopsis littoralis","FC",3,1.25,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"715",2024-07-20,"Lessoniopsis littoralis","FC",4,1.3,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"716",2024-07-20,"Lessoniopsis littoralis","FC",5,1,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"717",2024-07-20,"Postelsia palmaeformis","FC",1,1.33333333333333,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"718",2024-07-20,"Postelsia palmaeformis","FC",2,1,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"719",2024-07-20,"Postelsia palmaeformis","FC",3,7.66666666666667,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"720",2024-07-20,"Postelsia palmaeformis","FC",4,3.66666666666667,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"721",2024-07-20,"Postelsia palmaeformis","FC",5,4.33333333333333,"29","07","24",Jul 2024,"Jul 2024_FC","29_24_FC","Foulweather"
"722",2024-07-21,"Egregia menziesii","YB",1,1,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"723",2024-07-21,"Egregia menziesii","YB",2,1.85714285714286,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"724",2024-07-21,"Egregia menziesii","YB",3,1.6,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"725",2024-07-21,"Hedophyllum sessile","YB",1,9.875,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"726",2024-07-21,"Hedophyllum sessile","YB",2,13.5833333333333,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"727",2024-07-21,"Hedophyllum sessile","YB",3,10.8181818181818,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"728",2024-07-21,"Hedophyllum sessile","YB",4,18.8125,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"729",2024-07-21,"Hedophyllum sessile","YB",5,15.5294117647059,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"730",2024-07-21,"Laminaria sinclairii","YB",1,25.5,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"731",2024-07-21,"Laminaria sinclairii","YB",2,29,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"732",2024-07-21,"Laminaria sinclairii","YB",3,29,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"733",2024-07-21,"Laminaria sinclairii","YB",4,12.75,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"734",2024-07-21,"Laminaria sinclairii","YB",5,20.6666666666667,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"735",2024-07-21,"Postelsia palmaeformis","YB",1,6.5,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"736",2024-07-21,"Postelsia palmaeformis","YB",2,3.5,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"737",2024-07-21,"Postelsia palmaeformis","YB",3,8,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"738",2024-07-21,"Postelsia palmaeformis","YB",4,6.66666666666667,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"739",2024-07-21,"Postelsia palmaeformis","YB",5,9.33333333333333,"29","07","24",Jul 2024,"Jul 2024_YB","29_24_YB","Perpetua"
"740",2024-07-22,"Egregia menziesii","BB",1,0.5,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"741",2024-07-22,"Egregia menziesii","BB",2,0.4,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"742",2024-07-22,"Egregia menziesii","BB",3,0,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"743",2024-07-22,"Egregia menziesii","BB",4,0.166666666666667,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"744",2024-07-22,"Egregia menziesii","BB",5,0.333333333333333,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"745",2024-07-22,"Lessoniopsis littoralis","BB",1,1.72727272727273,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"746",2024-07-22,"Lessoniopsis littoralis","BB",2,0.375,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"747",2024-07-22,"Lessoniopsis littoralis","BB",3,1.8,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"748",2024-07-22,"Lessoniopsis littoralis","BB",4,0.5,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"749",2024-07-22,"Lessoniopsis littoralis","BB",5,1.44444444444444,"29","07","24",Jul 2024,"Jul 2024_BB","29_24_BB","Foulweather"
"750",2024-07-23,"Alaria marginata","TK",1,1.54545454545455,"30","07","24",Jul 2024,"Jul 2024_TK","30_24_TK","Perpetua"
"751",2024-07-23,"Alaria marginata","TK",2,3.29411764705882,"30","07","24",Jul 2024,"Jul 2024_TK","30_24_TK","Perpetua"
"752",2024-07-23,"Alaria marginata","TK",3,6.4,"30","07","24",Jul 2024,"Jul 2024_TK","30_24_TK","Perpetua"
"753",2024-07-23,"Alaria marginata","TK",4,3.4,"30","07","24",Jul 2024,"Jul 2024_TK","30_24_TK","Perpetua"
"754",2024-07-23,"Alaria marginata","TK",5,0.888888888888889,"30","07","24",Jul 2024,"Jul 2024_TK","30_24_TK","Perpetua"
"755",2024-07-23,"Egregia menziesii","SH",1,0.333333333333333,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"756",2024-07-23,"Egregia menziesii","SH",2,0.428571428571429,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"757",2024-07-23,"Egregia menziesii","SH",3,0.571428571428571,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"758",2024-07-23,"Egregia menziesii","SH",4,0,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"759",2024-07-23,"Egregia menziesii","SH",5,1.14285714285714,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"760",2024-07-23,"Hedophyllum sessile","SH",1,12.3571428571429,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"761",2024-07-23,"Hedophyllum sessile","SH",2,12.4615384615385,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"762",2024-07-23,"Hedophyllum sessile","SH",3,18.5833333333333,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"763",2024-07-23,"Hedophyllum sessile","SH",4,50.1818181818182,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"764",2024-07-23,"Hedophyllum sessile","SH",5,9.6,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"765",2024-07-23,"Laminaria sinclairii","SH",1,48,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"766",2024-07-23,"Laminaria sinclairii","SH",2,65.5,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"767",2024-07-23,"Laminaria sinclairii","SH",3,81.5,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"768",2024-07-23,"Laminaria sinclairii","SH",4,49,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"769",2024-07-23,"Laminaria sinclairii","SH",5,70,"30","07","24",Jul 2024,"Jul 2024_SH","30_24_SH","Perpetua"
"770",2024-07-24,"Alaria marginata","CB",1,1,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"771",2024-07-24,"Alaria marginata","CB",2,0.5,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"772",2024-07-24,"Alaria marginata","CB",3,0.333333333333333,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"773",2024-07-24,"Alaria marginata","CB",4,2.44444444444444,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"774",2024-07-24,"Alaria marginata","CB",5,0,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"775",2024-07-24,"Lessoniopsis littoralis","CB",1,0,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"776",2024-07-24,"Lessoniopsis littoralis","CB",2,0.333333333333333,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"777",2024-07-24,"Lessoniopsis littoralis","CB",3,0,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"778",2024-07-24,"Lessoniopsis littoralis","CB",4,0,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"779",2024-07-24,"Lessoniopsis littoralis","CB",5,0.166666666666667,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"780",2024-07-24,"Postelsia palmaeformis","CB",1,1.5,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"781",2024-07-24,"Postelsia palmaeformis","CB",2,5.66666666666667,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"782",2024-07-24,"Postelsia palmaeformis","CB",3,4.33333333333333,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"783",2024-07-24,"Postelsia palmaeformis","CB",4,4.5,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"784",2024-07-24,"Postelsia palmaeformis","CB",5,0.666666666666667,"30","07","24",Jul 2024,"Jul 2024_CB","30_24_CB","Blanco"
"785",2024-07-25,"Alaria marginata","RP",1,2.9,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"786",2024-07-25,"Alaria marginata","RP",2,7.45454545454545,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"787",2024-07-25,"Alaria marginata","RP",3,2.375,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"788",2024-07-25,"Alaria marginata","RP",4,1.2,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"789",2024-07-25,"Egregia menziesii","RP",1,0,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"790",2024-07-25,"Egregia menziesii","RP",2,0,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"791",2024-07-25,"Egregia menziesii","RP",3,0,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"792",2024-07-25,"Egregia menziesii","RP",4,0,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"793",2024-07-25,"Egregia menziesii","RP",5,0,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"794",2024-07-25,"Hedophyllum sessile","RP",1,15.0909090909091,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"795",2024-07-25,"Hedophyllum sessile","RP",2,15.3076923076923,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"796",2024-07-25,"Hedophyllum sessile","RP",3,22.3076923076923,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"797",2024-07-25,"Hedophyllum sessile","RP",4,13.625,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
"798",2024-07-25,"Hedophyllum sessile","RP",5,12.5454545454545,"30","07","24",Jul 2024,"Jul 2024_RP","30_24_RP","Blanco"
